frame,landmark_id,name,x,y,visibility,dx,dy,spd_sum
0,0,wrist,0.2844225764274597,0.33441948890686035,0.0,0.0,0.0,0.0
0,8,index_tip,0.4508818984031677,0.8015033602714539,0.0,0.0,0.0,0.0
1,0,wrist,0.28713804483413696,0.3156540095806122,0.0,0.002715468406677246,-0.01876547932624817,0.04649639129638672
1,8,index_tip,0.4549287259578705,0.7805347442626953,0.0,0.004046827554702759,-0.020968616008758545,0.04649639129638672
2,0,wrist,0.2957687973976135,0.26078280806541443,0.0,0.008630752563476562,-0.054871201515197754,0.16362011432647705
2,8,index_tip,0.468845933675766,0.6943337917327881,0.0,0.013917207717895508,-0.08620095252990723,0.16362011432647705
3,0,wrist,0.29669761657714844,0.26063382625579834,0.0,0.0009288191795349121,-0.00014898180961608887,0.010760962963104248
3,8,index_tip,0.47133147716522217,0.7015314102172852,0.0,0.0024855434894561768,0.00719761848449707,0.010760962963104248
4,0,wrist,0.27958980202674866,0.3404703736305237,0.0,-0.01710781455039978,0.07983654737472534,0.41627466678619385
4,8,index_tip,0.34212782979011536,0.8916580677032471,0.0,-0.1292036473751068,0.19012665748596191,0.41627466678619385
5,0,wrist,0.24961775541305542,0.38747459650039673,0.0,-0.029972046613693237,0.04700422286987305,0.24620187282562256
5,8,index_tip,0.45029371976852417,0.9527177810668945,0.0,0.10816588997840881,0.06105971336364746,0.24620187282562256
6,0,wrist,0.24776291847229004,0.3359681963920593,0.0,-0.0018548369407653809,-0.0515064001083374,0.10231083631515503
6,8,index_tip,0.4524819254875183,0.9059563875198364,0.0,0.0021882057189941406,-0.046761393547058105,0.10231083631515503
7,0,wrist,0.27540916204452515,0.22747072577476501,0.0,0.027646243572235107,-0.10849747061729431,0.31662145256996155
7,8,index_tip,0.4514595866203308,0.7265009880065918,0.0,-0.0010223388671875,-0.17945539951324463,0.31662145256996155
8,0,wrist,0.2810947299003601,0.1997412145137787,0.0,0.005685567855834961,-0.027729511260986328,0.098854660987854
8,8,index_tip,0.46388888359069824,0.6734907031059265,0.0,0.012429296970367432,-0.05301028490066528,0.098854660987854
9,0,wrist,0.2952266037464142,0.17858868837356567,0.0,0.014131873846054077,-0.021152526140213013,0.13669514656066895
9,8,index_tip,0.4840245842933655,0.5922156572341919,0.0,0.020135700702667236,-0.08127504587173462,0.13669514656066895
10,0,wrist,0.30928757786750793,0.18456344306468964,0.0,0.01406097412109375,0.005974754691123962,0.031396642327308655
10,8,index_tip,0.4930567443370819,0.5898869037628174,0.0,0.00903216004371643,-0.0023287534713745117,0.031396642327308655
11,0,wrist,0.24291376769542694,0.21438342332839966,0.0,-0.066373810172081,0.029819980263710022,0.3478538990020752
11,8,index_tip,0.3677665889263153,0.716256856918335,0.0,-0.1252901554107666,0.12636995315551758,0.3478538990020752
12,0,wrist,0.23301953077316284,0.25427761673927307,0.0,-0.009894236922264099,0.03989419341087341,0.17328359186649323
12,8,index_tip,0.33789631724357605,0.8098817467689514,0.0,-0.029870271682739258,0.09362488985061646,0.17328359186649323
13,0,wrist,0.2630283534526825,0.28169864416122437,0.0,0.030008822679519653,0.027421027421951294,0.2749808728694916
13,8,index_tip,0.45941460132598877,0.9059144854545593,0.0,0.12151828408241272,0.09603273868560791,0.2749808728694916
14,0,wrist,0.252815306186676,0.22542372345924377,0.0,-0.01021304726600647,-0.05627492070198059,0.21993330121040344
14,8,index_tip,0.41854366660118103,0.7933400869369507,0.0,-0.04087093472480774,-0.11257439851760864,0.21993330121040344
15,0,wrist,0.25520059466362,0.22205744683742523,0.0,0.0023852884769439697,-0.0033662766218185425,0.03413020074367523
15,8,index_tip,0.42271995544433594,0.7691377401351929,0.0,0.004176288843154907,-0.024202346801757812,0.03413020074367523
