frame,landmark_id,name,x,y,visibility,dx,dy,spd_sum
0,0,wrist,0.25347477197647095,0.3947717547416687,0.0,0.0,0.0,0.0
0,8,index_tip,0.45793697237968445,0.912954568862915,0.0,0.0,0.0,0.0
1,0,wrist,0.25459399819374084,0.39520272612571716,0.0,0.0011192262172698975,0.0004309713840484619,0.007137715816497803
1,8,index_tip,0.4619213044643402,0.9145577549934387,0.0,0.003984332084655762,0.0016031861305236816,0.007137715816497803
2,0,wrist,0.25556328892707825,0.3929673433303833,0.0,0.0009692907333374023,-0.0022353827953338623,0.008718341588973999
2,8,index_tip,0.4594523012638092,0.911513090133667,0.0,-0.002469003200531006,-0.0030446648597717285,0.008718341588973999
3,0,wrist,0.2556111812591553,0.3937394320964813,0.0,4.789233207702637e-05,0.0007720887660980225,0.0038500428199768066
3,8,index_tip,0.46223703026771545,0.9117584228515625,0.0,0.00278472900390625,0.0002453327178955078,0.0038500428199768066
4,0,wrist,0.26111704111099243,0.370805561542511,0.0,0.005505859851837158,-0.022933870553970337,0.059391170740127563
4,8,index_tip,0.4595145881175995,0.8835294246673584,0.0,-0.002722442150115967,-0.0282289981842041,0.059391170740127563
5,0,wrist,0.26463884115219116,0.3552348017692566,0.0,0.0035218000411987305,-0.015570759773254395,0.046323955059051514
5,8,index_tip,0.46096447110176086,0.8577479124069214,0.0,0.001449882984161377,-0.02578151226043701,0.046323955059051514
6,0,wrist,0.22709637880325317,0.3323139548301697,0.0,-0.03754246234893799,-0.022920846939086914,0.07206103205680847
6,8,index_tip,0.45167088508605957,0.8600520491600037,0.0,-0.009293586015701294,0.0023041367530822754,0.07206103205680847
7,0,wrist,0.21915805339813232,0.3431490361690521,0.0,-0.00793832540512085,0.010835081338882446,0.16477084159851074
7,8,index_tip,0.4050799310207367,0.9594585299491882,0.0,-0.046590954065322876,0.09940648078918457,0.16477084159851074
8,0,wrist,0.20117715001106262,0.3317800462245941,0.0,-0.017980903387069702,-0.011368989944458008,0.13938072323799133
8,8,index_tip,0.4408268630504608,0.8851746320724487,0.0,0.03574693202972412,-0.0742838978767395,0.13938072323799133
9,0,wrist,0.2136237621307373,0.3103531002998352,0.0,0.012446612119674683,-0.02142694592475891,0.06129211187362671
9,8,index_tip,0.44169047474861145,0.8586196899414062,0.0,0.0008636116981506348,-0.02655494213104248,0.06129211187362671
10,0,wrist,0.23352807760238647,0.2539086937904358,0.0,0.01990431547164917,-0.056444406509399414,0.21701189875602722
10,8,index_tip,0.46325749158859253,0.7395235300064087,0.0,0.02156701683998108,-0.11909615993499756,0.21701189875602722
11,0,wrist,0.23765650391578674,0.2418762594461441,0.0,0.0041284263134002686,-0.012032434344291687,0.05429650843143463
11,8,index_tip,0.4661622643470764,0.7042926549911499,0.0,0.0029047727584838867,-0.03523087501525879,0.05429650843143463
12,0,wrist,0.24725103378295898,0.19896423816680908,0.0,0.009594529867172241,-0.04291202127933502,0.1919679492712021
12,8,index_tip,0.5046835541725159,0.6033525466918945,0.0,0.03852128982543945,-0.10094010829925537,0.1919679492712021
13,0,wrist,0.1967206597328186,0.2965974807739258,0.0,-0.05053037405014038,0.0976332426071167,0.3913666903972626
13,8,index_tip,0.39721813797950745,0.7390902042388916,0.0,-0.10746541619300842,0.13573765754699707,0.3913666903972626
14,0,wrist,0.18417498469352722,0.3291604816913605,0.0,-0.012545675039291382,0.03256300091743469,0.17777299880981445
14,8,index_tip,0.3853524625301361,0.8598888516426086,0.0,-0.011865675449371338,0.12079864740371704,0.17777299880981445
15,0,wrist,0.18526165187358856,0.3491635322570801,0.0,0.0010866671800613403,0.020003050565719604,0.14444901049137115
15,8,index_tip,0.40882742404937744,0.9597731828689575,0.0,0.023474961519241333,0.09988433122634888,0.14444901049137115
