frame,landmark_id,name,x,y,visibility,dx,dy,spd_sum
0,0,wrist,0.18027472496032715,0.33981215953826904,0.0,0.0,0.0,0.0
0,8,index_tip,0.36351245641708374,0.46185222268104553,0.0,0.0,0.0,0.0
1,0,wrist,0.18814802169799805,0.31941187381744385,0.0,0.007873296737670898,-0.020400285720825195,0.06443259119987488
1,8,index_tip,0.37723731994628906,0.484286367893219,0.0,0.013724863529205322,0.022434145212173462,0.06443259119987488
2,0,wrist,0.19883376359939575,0.3460088074207306,0.0,0.010685741901397705,0.026596933603286743,0.11640211939811707
2,8,index_tip,0.3726518154144287,0.5588203072547913,0.0,-0.0045855045318603516,0.07453393936157227,0.11640211939811707
3,0,wrist,0.20233601331710815,0.3382279574871063,0.0,0.0035022497177124023,-0.007780849933624268,0.013489216566085815
3,8,index_tip,0.37407609820365906,0.5596021413803101,0.0,0.0014242827892303467,0.0007818341255187988,0.013489216566085815
5,0,wrist,0.21975068747997284,0.5829099416732788,0.0,0.017414674162864685,0.24468198418617249,0.5542911440134048
5,8,index_tip,0.34798356890678406,0.8257040977478027,0.0,-0.026092529296875,0.2661019563674927,0.5542911440134048
6,0,wrist,0.1966802477836609,0.657101571559906,0.0,-0.02307043969631195,0.0741916298866272,0.3169366866350174
6,8,index_tip,0.4022812843322754,0.6603271961212158,0.0,0.05429771542549133,-0.16537690162658691,0.3169366866350174
7,0,wrist,0.2409200817346573,0.712624728679657,0.0,0.0442398339509964,0.05552315711975098,0.1738288253545761
7,8,index_tip,0.4451697766780853,0.6915045380592346,0.0,0.042888492345809937,0.0311773419380188,0.1738288253545761
8,0,wrist,0.2702626883983612,0.7416436672210693,0.0,0.02934260666370392,0.029018938541412354,0.09349460899829865
8,8,index_tip,0.47455957531929016,0.6972478032112122,0.0,0.029389798641204834,0.005743265151977539,0.09349460899829865
9,0,wrist,0.33266907930374146,0.7974390387535095,0.0,0.06240639090538025,0.055795371532440186,0.22896021604537964
9,8,index_tip,0.4386664628982544,0.6223824620246887,0.0,-0.03589311242103577,-0.07486534118652344,0.22896021604537964
10,0,wrist,0.3665089011192322,0.7542474269866943,0.0,0.03383982181549072,-0.043191611766815186,0.15078875422477722
10,8,index_tip,0.4283594787120819,0.5589321255683899,0.0,-0.010306984186172485,-0.06345033645629883,0.15078875422477722
11,0,wrist,0.3584808111190796,0.7206604480743408,0.0,-0.008028090000152588,-0.033586978912353516,0.09194475412368774
11,8,index_tip,0.4674403965473175,0.5476833581924438,0.0,0.039080917835235596,-0.011248767375946045,0.09194475412368774
12,0,wrist,0.3543524742126465,0.7205160856246948,0.0,-0.0041283369064331055,-0.0001443624496459961,0.010855942964553833
12,8,index_tip,0.4634019732475281,0.5451385378837585,0.0,-0.004038423299789429,-0.0025448203086853027,0.010855942964553833
13,0,wrist,0.3223854601383209,0.7059956789016724,0.0,-0.03196701407432556,-0.014520406723022461,0.2543571889400482
13,8,index_tip,0.2947981357574463,0.5058726072311401,0.0,-0.1686038374900818,-0.03926593065261841,0.2543571889400482
14,0,wrist,0.33366596698760986,0.7012736797332764,0.0,0.01128050684928894,-0.004721999168395996,0.07817456126213074
14,8,index_tip,0.3548610806465149,0.5037634968757629,0.0,0.060062944889068604,-0.0021091103553771973,0.07817456126213074
15,0,wrist,0.332520067691803,0.7010631561279297,0.0,-0.0011458992958068848,-0.0002105236053466797,0.06639009714126587
15,8,index_tip,0.30486464500427246,0.48872625827789307,0.0,-0.04999643564224243,-0.015037238597869873,0.06639009714126587
