frame,landmark_id,name,x,y,visibility,dx,dy,spd_sum
1,0,wrist,0.42193326354026794,0.8006224036216736,0.0,0.0,0.0,0.0
1,8,index_tip,0.4449782371520996,0.6119917631149292,0.0,0.0,0.0,0.0
2,0,wrist,0.41830137372016907,0.808073878288269,0.0,-0.003631889820098877,0.007451474666595459,0.018105119466781616
2,8,index_tip,0.4434705078601837,0.6175057888031006,0.0,-0.0015077292919158936,0.005514025688171387,0.018105119466781616
3,0,wrist,0.4139016270637512,0.8135436773300171,0.0,-0.004399746656417847,0.005469799041748047,0.012274831533432007
3,8,index_tip,0.4411955177783966,0.6176360845565796,0.0,-0.0022749900817871094,0.0001302957534790039,0.012274831533432007
4,0,wrist,0.4114645719528198,0.8143278956413269,0.0,-0.0024370551109313965,0.0007842183113098145,0.007929742336273193
4,8,index_tip,0.44132545590400696,0.613057553768158,0.0,0.00012993812561035156,-0.004578530788421631,0.007929742336273193
5,0,wrist,0.4044414460659027,0.8110469579696655,0.0,-0.007023125886917114,-0.003280937671661377,0.01898181438446045
5,8,index_tip,0.43686169385910034,0.6088435649871826,0.0,-0.004463762044906616,-0.004213988780975342,0.01898181438446045
6,0,wrist,0.3672336935997009,0.7850420475006104,0.0,-0.03720775246620178,-0.026004910469055176,0.28909796476364136
6,8,index_tip,0.4484814703464508,0.3945780396461487,0.0,0.011619776487350464,-0.21426552534103394,0.28909796476364136
7,0,wrist,0.35193878412246704,0.8140281438827515,0.0,-0.015294909477233887,0.028986096382141113,0.07484939694404602
7,8,index_tip,0.43822962045669556,0.3742614984512329,0.0,-0.010251849889755249,-0.02031654119491577,0.07484939694404602
8,0,wrist,0.31226521730422974,0.8487094640731812,0.0,-0.039673566818237305,0.03468132019042969,0.3186030387878418
8,8,index_tip,0.3084769546985626,0.4887569844722748,0.0,-0.12975266575813293,0.11449548602104187,0.3186030387878418
9,0,wrist,0.2502329349517822,0.8021687269210815,0.0,-0.06203228235244751,-0.04654073715209961,0.3405458331108093
9,8,index_tip,0.23202207684516907,0.33323904871940613,0.0,-0.07645487785339355,-0.15551793575286865,0.3405458331108093
10,0,wrist,0.3365493416786194,0.7889034748077393,0.0,0.08631640672683716,-0.013265252113342285,0.5602878928184509
10,8,index_tip,0.4635208249092102,0.5624465346336365,0.0,0.23149874806404114,0.22920748591423035,0.5602878928184509
11,0,wrist,0.3885153830051422,0.7849161028862,0.0,0.05196604132652283,-0.003987371921539307,0.10019806027412415
11,8,index_tip,0.457180380821228,0.6003507375717163,0.0,-0.006340444087982178,0.037904202938079834,0.10019806027412415
12,0,wrist,0.3974766135215759,0.7465193867683411,0.0,0.008961230516433716,-0.03839671611785889,0.0732472836971283
12,8,index_tip,0.44470107555389404,0.5869407057762146,0.0,-0.012479305267333984,-0.013410031795501709,0.0732472836971283
13,0,wrist,0.3845217823982239,0.7090805768966675,0.0,-0.01295483112335205,-0.037438809871673584,0.22072362899780273
13,8,index_tip,0.47732609510421753,0.449235737323761,0.0,0.032625019550323486,-0.1377049684524536,0.22072362899780273
15,0,wrist,0.17561975121498108,0.8341295719146729,0.0,-0.2089020311832428,0.12504899501800537,0.6173029541969299
15,8,index_tip,0.3524963855743408,0.29071351885795593,0.0,-0.12482970952987671,-0.15852221846580505,0.6173029541969299
