frame,landmark_id,name,x,y,visibility,dx,dy,spd_sum
0,0,wrist,0.424598753452301,0.2524014115333557,0.0,0.0,0.0,0.0
0,8,index_tip,0.5180035829544067,0.6350218057632446,0.0,0.0,0.0,0.0
1,0,wrist,0.43648841977119446,0.17841610312461853,0.0,0.011889666318893433,-0.07398530840873718,0.19998735189437866
1,8,index_tip,0.5378437638282776,0.5407496094703674,0.0,0.01984018087387085,-0.0942721962928772,0.19998735189437866
2,0,wrist,0.42437654733657837,0.13903632760047913,0.0,-0.012111872434616089,-0.039379775524139404,0.12042656540870667
2,8,index_tip,0.5527270436286926,0.4866979718208313,0.0,0.014883279800415039,-0.05405163764953613,0.12042656540870667
3,0,wrist,0.40907225012779236,0.0945344865322113,0.0,-0.01530429720878601,-0.04450184106826782,0.1289319396018982
3,8,index_tip,0.5623999238014221,0.42724505066871643,0.0,0.009672880172729492,-0.05945292115211487,0.1289319396018982
4,0,wrist,0.4146324098110199,0.11977411806583405,0.0,0.005560159683227539,0.02523963153362274,0.09119875729084015
4,8,index_tip,0.5625426173210144,0.487501323223114,0.0,0.00014269351959228516,0.06025627255439758,0.09119875729084015
6,0,wrist,0.40788355469703674,0.23177216947078705,0.0,-0.006748855113983154,0.111998051404953,0.2725694477558136
6,8,index_tip,0.5438927412033081,0.6226739883422852,0.0,-0.0186498761177063,0.13517266511917114,0.2725694477558136
7,0,wrist,0.4110434353351593,0.1858547329902649,0.0,0.0031598806381225586,-0.045917436480522156,0.08759991824626923
7,8,index_tip,0.5470103025436401,0.5872689485549927,0.0,0.0031175613403320312,-0.03540503978729248,0.08759991824626923
8,0,wrist,0.4259687662124634,0.10185995697975159,0.0,0.014925330877304077,-0.0839947760105133,0.28245288133621216
8,8,index_tip,0.5938642024993896,0.4505900740623474,0.0,0.04685389995574951,-0.13667887449264526,0.28245288133621216
9,0,wrist,0.44007930159568787,0.10416147112846375,0.0,0.014110535383224487,0.002301514148712158,0.04789316654205322
9,8,index_tip,0.6137908697128296,0.4390356242656708,0.0,0.01992666721343994,-0.011554449796676636,0.04789316654205322
11,0,wrist,0.38803234696388245,0.29772377014160156,0.0,-0.05204695463180542,0.19356229901313782,0.768811047077179
11,8,index_tip,0.49097949266433716,0.8394260406494141,0.0,-0.12281137704849243,0.4003904163837433,0.768811047077179
12,0,wrist,0.4040253758430481,0.26936668157577515,0.0,0.01599302887916565,-0.028357088565826416,0.16618755459785461
12,8,index_tip,0.5433175563812256,0.7699266672134399,0.0,0.05233806371688843,-0.06949937343597412,0.16618755459785461
13,0,wrist,0.40138813853263855,0.2140980362892151,0.0,-0.002637237310409546,-0.05526864528656006,0.1811753213405609
13,8,index_tip,0.5244028568267822,0.665571928024292,0.0,-0.01891469955444336,-0.10435473918914795,0.1811753213405609
14,0,wrist,0.4166177213191986,0.2025623768568039,0.0,0.015229582786560059,-0.011535659432411194,0.05366910994052887
14,8,index_tip,0.5268567204475403,0.6411219239234924,0.0,0.0024538636207580566,-0.02445000410079956,0.05366910994052887
15,0,wrist,0.4551292061805725,0.193411722779274,0.0,0.0385114848613739,-0.009150654077529907,0.09716689586639404
15,8,index_tip,0.5419872403144836,0.6067476868629456,0.0,0.01513051986694336,-0.034374237060546875,0.09716689586639404
