frame,landmark_id,name,x,y,visibility,dx,dy,spd_sum
0,0,wrist,0.24643546342849731,0.08996686339378357,0.0,0.0,0.0,0.0
0,8,index_tip,0.4176748991012573,0.6381692886352539,0.0,0.0,0.0,0.0
1,0,wrist,0.24304834008216858,0.09355327486991882,0.0,-0.0033871233463287354,0.003586411476135254,0.010537683963775635
1,8,index_tip,0.41980090737342834,0.6367311477661133,0.0,0.0021260082721710205,-0.001438140869140625,0.010537683963775635
2,0,wrist,0.24419865012168884,0.09314115345478058,0.0,0.0011503100395202637,-0.00041212141513824463,0.0028887540102005005
2,8,index_tip,0.4201928675174713,0.6357967853546143,0.0,0.00039196014404296875,-0.0009343624114990234,0.0028887540102005005
3,0,wrist,0.24610918760299683,0.09217280149459839,0.0,0.0019105374813079834,-0.0009683519601821899,0.004929736256599426
3,8,index_tip,0.41894030570983887,0.6349985003471375,0.0,-0.0012525618076324463,-0.0007982850074768066,0.004929736256599426
4,0,wrist,0.24720481038093567,0.09085507690906525,0.0,0.0010956227779388428,-0.001317724585533142,0.007839694619178772
4,8,index_tip,0.41885387897491455,0.629658579826355,0.0,-8.64267349243164e-05,-0.005339920520782471,0.007839694619178772
5,0,wrist,0.24889591336250305,0.08932840824127197,0.0,0.0016911029815673828,-0.001526668667793274,0.006466075778007507
5,8,index_tip,0.4204305112361908,0.6313302516937256,0.0,0.0015766322612762451,0.0016716718673706055,0.006466075778007507
6,0,wrist,0.24611106514930725,0.0891771912574768,0.0,-0.0027848482131958008,-0.00015121698379516602,0.01235741376876831
6,8,index_tip,0.4256586730480194,0.6271370649337769,0.0,0.005228161811828613,-0.0041931867599487305,0.01235741376876831
7,0,wrist,0.23991481959819794,0.09336569905281067,0.0,-0.006196245551109314,0.004188507795333862,0.0785822719335556
7,8,index_tip,0.43554186820983887,0.5688227415084839,0.0,0.009883195161819458,-0.05831432342529297,0.0785822719335556
8,0,wrist,0.24548837542533875,0.10978856682777405,0.0,0.005573555827140808,0.01642286777496338,0.27700598537921906
8,8,index_tip,0.4174743890762329,0.331880658864975,0.0,-0.018067479133605957,-0.2369420826435089,0.27700598537921906
9,0,wrist,0.2657995820045471,0.13289523124694824,0.0,0.020311206579208374,0.023106664419174194,0.0803917646408081
9,8,index_tip,0.4404962658882141,0.3458326756954193,0.0,0.0230218768119812,0.013952016830444336,0.0803917646408081
10,0,wrist,0.2798178493976593,0.1365610510110855,0.0,0.014018267393112183,0.003665819764137268,0.03342382609844208
10,8,index_tip,0.43570294976234436,0.3567790985107422,0.0,-0.004793316125869751,0.010946422815322876,0.03342382609844208
11,0,wrist,0.28842830657958984,0.14889301359653473,0.0,0.008610457181930542,0.012331962585449219,0.22349324822425842
11,8,index_tip,0.45457372069358826,0.540459156036377,0.0,0.018870770931243896,0.18368005752563477,0.22349324822425842
12,0,wrist,0.2826429605484009,0.15033666789531708,0.0,-0.005785346031188965,0.0014436542987823486,0.08077621459960938
12,8,index_tip,0.4644913077354431,0.6040887832641602,0.0,0.009917587041854858,0.0636296272277832,0.08077621459960938
13,0,wrist,0.284821093082428,0.15693560242652893,0.0,0.0021781325340270996,0.006598934531211853,0.03321771323680878
13,8,index_tip,0.4553070664405823,0.6193451881408691,0.0,-0.00918424129486084,0.015256404876708984,0.03321771323680878
14,0,wrist,0.28614717721939087,0.15439966320991516,0.0,0.0013260841369628906,-0.0025359392166137695,0.00783228874206543
14,8,index_tip,0.45316237211227417,0.6211707592010498,0.0,-0.0021446943283081055,0.001825571060180664,0.00783228874206543
15,0,wrist,0.28379392623901367,0.1527251899242401,0.0,-0.0023532509803771973,-0.0016744732856750488,0.017100155353546143
15,8,index_tip,0.45515573024749756,0.6100916862487793,0.0,0.0019933581352233887,-0.011079072952270508,0.017100155353546143
