frame,landmark_id,name,x,y,visibility,dx,dy,spd_sum
0,0,wrist,0.7793043851852417,0.3033938407897949,0.0,0.0,0.0,0.0
0,8,index_tip,0.6056923270225525,0.7543336153030396,0.0,0.0,0.0,0.0
1,0,wrist,0.7827252149581909,0.30203866958618164,0.0,0.0034208297729492188,-0.0013551712036132812,0.00579458475112915
1,8,index_tip,0.6055300235748291,0.7551898956298828,0.0,-0.00016230344772338867,0.0008562803268432617,0.00579458475112915
2,0,wrist,0.7847968935966492,0.30240219831466675,0.0,0.002071678638458252,0.0003635287284851074,0.0038126111030578613
2,8,index_tip,0.6063548922538757,0.7546373605728149,0.0,0.0008248686790466309,-0.0005525350570678711,0.0038126111030578613
3,0,wrist,0.7838829159736633,0.3004007935523987,0.0,-0.0009139776229858398,-0.0020014047622680664,0.004350543022155762
3,8,index_tip,0.6056111454963684,0.7539459466934204,0.0,-0.0007437467575073242,-0.0006914138793945312,0.004350543022155762
4,0,wrist,0.7824525237083435,0.30229735374450684,0.0,-0.0014303922653198242,0.0018965601921081543,0.004629611968994141
4,8,index_tip,0.6049321889877319,0.7533222436904907,0.0,-0.0006789565086364746,-0.0006237030029296875,0.004629611968994141
5,0,wrist,0.7822232246398926,0.30342113971710205,0.0,-0.00022929906845092773,0.0011237859725952148,0.0029497742652893066
5,8,index_tip,0.6036098003387451,0.7530479431152344,0.0,-0.0013223886489868164,-0.00027430057525634766,0.0029497742652893066
6,0,wrist,0.78363037109375,0.3048325777053833,0.0,0.0014071464538574219,0.00141143798828125,0.006725966930389404
6,8,index_tip,0.6003910899162292,0.7537366151809692,0.0,-0.003218710422515869,0.0006886720657348633,0.006725966930389404
7,0,wrist,0.786023736000061,0.3027087450027466,0.0,0.002393364906311035,-0.0021238327026367188,0.007727503776550293
7,8,index_tip,0.6011072397232056,0.751242458820343,0.0,0.0007161498069763184,-0.0024941563606262207,0.007727503776550293
8,0,wrist,0.7829842567443848,0.3057831823825836,0.0,-0.0030394792556762695,0.003074437379837036,0.010531514883041382
8,8,index_tip,0.6016272306442261,0.7551400661468506,0.0,0.0005199909210205078,0.0038976073265075684,0.010531514883041382
9,0,wrist,0.7853254675865173,0.30414658784866333,0.0,0.0023412108421325684,-0.001636594533920288,0.006339162588119507
9,8,index_tip,0.6005529761314392,0.7538529634475708,0.0,-0.0010742545127868652,-0.0012871026992797852,0.006339162588119507
10,0,wrist,0.7859336733818054,0.30207398533821106,0.0,0.0006082057952880859,-0.0020726025104522705,0.004514366388320923
10,8,index_tip,0.6001307964324951,0.7524415850639343,0.0,-0.0004221796989440918,-0.0014113783836364746,0.004514366388320923
11,0,wrist,0.782696008682251,0.30209124088287354,0.0,-0.0032376646995544434,1.7255544662475586e-05,0.00678369402885437
11,8,index_tip,0.5977089405059814,0.7535485029220581,0.0,-0.002421855926513672,0.0011069178581237793,0.00678369402885437
12,0,wrist,0.7806221842765808,0.30077677965164185,0.0,-0.002073824405670166,-0.0013144612312316895,0.01095670461654663
12,8,index_tip,0.5960213541984558,0.747667670249939,0.0,-0.0016875863075256348,-0.005880832672119141,0.01095670461654663
13,0,wrist,0.7834862470626831,0.2958650588989258,0.0,0.002864062786102295,-0.0049117207527160645,0.013549089431762695
13,8,index_tip,0.5941120982170105,0.7438036203384399,0.0,-0.0019092559814453125,-0.0038640499114990234,0.013549089431762695
14,0,wrist,0.7804204225540161,0.2961445450782776,0.0,-0.003065824508666992,0.00027948617935180664,0.005286216735839844
14,8,index_tip,0.5950424075126648,0.7427930235862732,0.0,0.0009303092956542969,-0.001010596752166748,0.005286216735839844
15,0,wrist,0.7862089276313782,0.29563555121421814,0.0,0.0057885050773620605,-0.0005089938640594482,0.012739986181259155
15,8,index_tip,0.596839427947998,0.7381475567817688,0.0,0.001797020435333252,-0.0046454668045043945,0.012739986181259155
