frame,landmark_id,name,x,y,visibility,dx,dy,spd_sum
0,0,wrist,0.35026606917381287,0.8899263143539429,0.0,0.0,0.0,0.0
0,8,index_tip,0.44055965542793274,0.43375998735427856,0.0,0.0,0.0,0.0
1,0,wrist,0.35240310430526733,0.8887109756469727,0.0,0.0021370351314544678,-0.0012153387069702148,0.006099909543991089
1,8,index_tip,0.4383579194545746,0.4332141876220703,0.0,-0.0022017359733581543,-0.000545799732208252,0.006099909543991089
2,0,wrist,0.35087206959724426,0.8901745080947876,0.0,-0.0015310347080230713,0.0014635324478149414,0.005553513765335083
2,8,index_tip,0.4373326301574707,0.4347478449344635,0.0,-0.0010252892971038818,0.0015336573123931885,0.005553513765335083
3,0,wrist,0.3507636487483978,0.8912177681922913,0.0,-0.00010842084884643555,0.0010432600975036621,0.0014407336711883545
3,8,index_tip,0.4372643828392029,0.43496865034103394,0.0,-6.824731826782227e-05,0.00022080540657043457,0.0014407336711883545
4,0,wrist,0.3467438817024231,0.8903068900108337,0.0,-0.0040197670459747314,-0.0009108781814575195,0.009794563055038452
4,8,index_tip,0.4328756332397461,0.4344934821128845,0.0,-0.004388749599456787,-0.00047516822814941406,0.009794563055038452
5,0,wrist,0.3359242379665375,0.8913376331329346,0.0,-0.01081964373588562,0.00103074312210083,0.02380514144897461
5,8,index_tip,0.4242326021194458,0.43118175864219666,0.0,-0.008643031120300293,-0.003311723470687866,0.02380514144897461
6,0,wrist,0.2564520537853241,0.9809005260467529,0.0,-0.07947218418121338,0.08956289291381836,0.2749924957752228
6,8,index_tip,0.3593072295188904,0.39014971256256104,0.0,-0.06492537260055542,-0.04103204607963562,0.2749924957752228
7,0,wrist,0.2507373094558716,1.0045006275177002,0.0,-0.005714744329452515,0.023600101470947266,0.03555145859718323
7,8,index_tip,0.3576917052268982,0.3947708010673523,0.0,-0.0016155242919921875,0.00462108850479126,0.03555145859718323
8,0,wrist,0.3032752573490143,0.9407817125320435,0.0,0.0525379478931427,-0.06371891498565674,0.16232949495315552
8,8,index_tip,0.40373632311820984,0.39479881525039673,0.0,0.046044617891311646,2.8014183044433594e-05,0.16232949495315552
9,0,wrist,0.33628609776496887,0.8814301490783691,0.0,0.03301084041595459,-0.059351563453674316,0.1438155174255371
9,8,index_tip,0.4455947279930115,0.4043935239315033,0.0,0.041858404874801636,0.009594708681106567,0.1438155174255371
10,0,wrist,0.3269497752189636,0.8614639043807983,0.0,-0.009336322546005249,-0.0199662446975708,0.05928531289100647
10,8,index_tip,0.4321215748786926,0.3878839313983917,0.0,-0.013473153114318848,-0.016509592533111572,0.05928531289100647
11,0,wrist,0.24155421555042267,0.9361037015914917,0.0,-0.08539555966854095,0.07463979721069336,0.3033004254102707
11,8,index_tip,0.3668462038040161,0.30989423394203186,0.0,-0.06527537107467651,-0.07798969745635986,0.3033004254102707
12,0,wrist,0.2320634126663208,0.9612334966659546,0.0,-0.009490802884101868,0.02512979507446289,0.04762960970401764
12,8,index_tip,0.36904776096343994,0.3207016885280609,0.0,0.002201557159423828,0.010807454586029053,0.04762960970401764
13,0,wrist,0.27625012397766113,0.9186871647834778,0.0,0.04418671131134033,-0.04254633188247681,0.14035022258758545
13,8,index_tip,0.4091627895832062,0.334203839302063,0.0,0.040115028619766235,0.013502150774002075,0.14035022258758545
14,0,wrist,0.3070710599422455,0.8986294269561768,0.0,0.03082093596458435,-0.020057737827301025,0.10412564873695374
14,8,index_tip,0.4339262545108795,0.362687349319458,0.0,0.02476346492767334,0.02848351001739502,0.10412564873695374
15,0,wrist,0.3176352083683014,0.8828995227813721,0.0,0.010564148426055908,-0.015729904174804688,0.03312501311302185
15,8,index_tip,0.4303930699825287,0.36598512530326843,0.0,-0.00353318452835083,0.003297775983810425,0.03312501311302185
