frame,landmark_id,name,x,y,visibility,dx,dy,spd_sum
0,0,wrist,0.2310921549797058,0.748723566532135,0.0,0.0,0.0,0.0
0,8,index_tip,0.3909761309623718,0.28010860085487366,0.0,0.0,0.0,0.0
1,0,wrist,0.2498319447040558,0.7180452346801758,0.0,0.018739789724349976,-0.03067833185195923,0.1218104362487793
1,8,index_tip,0.3918761610984802,0.20861631631851196,0.0,0.0009000301361083984,-0.0714922845363617,0.1218104362487793
2,0,wrist,0.24560531973838806,0.7252496480941772,0.0,-0.004226624965667725,0.007204413414001465,0.015923023223876953
2,8,index_tip,0.39466431736946106,0.2103201448917389,0.0,0.002788156270980835,0.0017038285732269287,0.015923023223876953
3,0,wrist,0.2651703357696533,0.7126244306564331,0.0,0.01956501603126526,-0.01262521743774414,0.062322765588760376
3,8,index_tip,0.4139859080314636,0.2211310863494873,0.0,0.019321590662002563,0.010810941457748413,0.062322765588760376
4,0,wrist,0.27564263343811035,0.7026978135108948,0.0,0.010472297668457031,-0.00992661714553833,0.0284004807472229
4,8,index_tip,0.4207189679145813,0.21986258029937744,0.0,0.006733059883117676,-0.0012685060501098633,0.0284004807472229
5,0,wrist,0.28002166748046875,0.696789026260376,0.0,0.0043790340423583984,-0.005908787250518799,0.02002161741256714
5,8,index_tip,0.42531079053878784,0.21472060680389404,0.0,0.004591822624206543,-0.0051419734954833984,0.02002161741256714
6,0,wrist,0.26757851243019104,0.7020243406295776,0.0,-0.01244315505027771,0.00523531436920166,0.2806965112686157
6,8,index_tip,0.44152548909187317,0.46152395009994507,0.0,0.016214698553085327,0.24680334329605103,0.2806965112686157
7,0,wrist,0.28113946318626404,0.6574985980987549,0.0,0.013560950756072998,-0.044525742530822754,0.09608617424964905
7,8,index_tip,0.4148954749107361,0.4728934168815613,0.0,-0.026630014181137085,0.011369466781616211,0.09608617424964905
8,0,wrist,0.28059154748916626,0.6372058391571045,0.0,-0.0005479156970977783,-0.02029275894165039,0.18414968252182007
8,8,index_tip,0.425435870885849,0.3201248049736023,0.0,0.010540395975112915,-0.15276861190795898,0.18414968252182007
9,0,wrist,0.26981210708618164,0.6394684910774231,0.0,-0.01077944040298462,0.0022626519203186035,0.10481816530227661
9,8,index_tip,0.4554691016674042,0.2583819627761841,0.0,0.030033230781555176,-0.06174284219741821,0.10481816530227661
10,0,wrist,0.2550874352455139,0.7526868581771851,0.0,-0.014724671840667725,0.11321836709976196,0.27453410625457764
10,8,index_tip,0.37925341725349426,0.3287573456764221,0.0,-0.07621568441390991,0.07037538290023804,0.27453410625457764
11,0,wrist,0.2257671356201172,0.7914848327636719,0.0,-0.02932029962539673,0.038797974586486816,0.07903721928596497
11,8,index_tip,0.3766102194786072,0.33703309297561646,0.0,-0.002643197774887085,0.008275747299194336,0.07903721928596497
12,0,wrist,0.226583793759346,0.775203287601471,0.0,0.0008166581392288208,-0.016281545162200928,0.057630911469459534
12,8,index_tip,0.3751497268676758,0.29796087741851807,0.0,-0.0014604926109313965,-0.03907221555709839,0.057630911469459534
13,0,wrist,0.2227785885334015,0.7718795537948608,0.0,-0.003805205225944519,-0.0033237338066101074,0.011279478669166565
13,8,index_tip,0.3763201832771301,0.2949807941913605,0.0,0.0011704564094543457,-0.0029800832271575928,0.011279478669166565
14,0,wrist,0.22901630401611328,0.7606918215751648,0.0,0.006237715482711792,-0.011187732219696045,0.03605237603187561
14,8,index_tip,0.37882548570632935,0.2788591682910919,0.0,0.0025053024291992188,-0.016121625900268555,0.03605237603187561
15,0,wrist,0.2389000952243805,0.7466135025024414,0.0,0.009883791208267212,-0.014078319072723389,0.036475807428359985
15,8,index_tip,0.38817816972732544,0.27569815516471863,0.0,0.009352684020996094,-0.003161013126373291,0.036475807428359985
