frame,landmark_id,name,x,y,visibility,dx,dy,spd_sum
0,0,wrist,-0.011110678315162659,0.6138089299201965,0.0,0.0,0.0,0.0
0,8,index_tip,0.5807491540908813,0.2986922860145569,0.0,0.0,0.0,0.0
1,0,wrist,-0.002854853868484497,0.6103506088256836,0.0,0.008255824446678162,-0.0034583210945129395,0.020818009972572327
1,8,index_tip,0.5787872076034546,0.2915503680706024,0.0,-0.001961946487426758,-0.007141917943954468,0.020818009972572327
2,0,wrist,-0.0035676956176757812,0.6139011979103088,0.0,-0.0007128417491912842,0.003550589084625244,0.010636687278747559
2,8,index_tip,0.5764216184616089,0.29555803537368774,0.0,-0.002365589141845703,0.004007667303085327,0.010636687278747559
3,0,wrist,0.0024604201316833496,0.6060625910758972,0.0,0.006028115749359131,-0.007838606834411621,0.02500012516975403
3,8,index_tip,0.5735100507736206,0.28733620047569275,0.0,-0.0029115676879882812,-0.008221834897994995,0.02500012516975403
4,0,wrist,0.01019170880317688,0.6107591986656189,0.0,0.00773128867149353,0.00469660758972168,0.016024738550186157
4,8,index_tip,0.5763051509857178,0.28813794255256653,0.0,0.002795100212097168,0.0008017420768737793,0.016024738550186157
5,0,wrist,-0.017369866371154785,0.6720380187034607,0.0,-0.027561575174331665,0.0612788200378418,0.2088165581226349
5,8,index_tip,0.6110696792602539,0.3733495771884918,0.0,0.03476452827453613,0.08521163463592529,0.2088165581226349
6,0,wrist,-0.061063289642333984,0.6989218592643738,0.0,-0.0436934232711792,0.026883840560913086,0.10778644680976868
6,8,index_tip,0.6278719902038574,0.3937564492225647,0.0,0.016802310943603516,0.020406872034072876,0.10778644680976868
7,0,wrist,-0.0788564682006836,0.656823992729187,0.0,-0.01779317855834961,-0.04209786653518677,0.11019876599311829
7,8,index_tip,0.6345419883728027,0.3501187264919281,0.0,0.0066699981689453125,-0.0436377227306366,0.11019876599311829
8,0,wrist,-0.04444527626037598,0.6100432276725769,0.0,0.03441119194030762,-0.04678076505661011,0.1847957968711853
8,8,index_tip,0.6208888292312622,0.26016804575920105,0.0,-0.013653159141540527,-0.08995068073272705,0.1847957968711853
9,0,wrist,0.02083316445350647,0.5334209203720093,0.0,0.06527844071388245,-0.07662230730056763,0.20765402913093567
9,8,index_tip,0.5989378690719604,0.2163657248020172,0.0,-0.021950960159301758,-0.04380232095718384,0.20765402913093567
10,0,wrist,0.04098689556121826,0.47122320532798767,0.0,0.020153731107711792,-0.062197715044021606,0.11473661661148071
10,8,index_tip,0.5992019176483154,0.18424460291862488,0.0,0.00026404857635498047,-0.032121121883392334,0.11473661661148071
11,0,wrist,0.04732567071914673,0.4681433439254761,0.0,0.006338775157928467,-0.0030798614025115967,0.064019113779068
11,8,index_tip,0.6317459940910339,0.2063010036945343,0.0,0.032544076442718506,0.022056400775909424,0.064019113779068
12,0,wrist,0.004568040370941162,0.5444628596305847,0.0,-0.042757630348205566,0.07631951570510864,0.21845492720603943
12,8,index_tip,0.6798014640808105,0.2576233148574829,0.0,0.04805546998977661,0.05132231116294861,0.21845492720603943
13,0,wrist,-0.022960305213928223,0.5975328683853149,0.0,-0.027528345584869385,0.053070008754730225,0.14718714356422424
13,8,index_tip,0.7149848937988281,0.28902867436408997,0.0,0.03518342971801758,0.031405359506607056,0.14718714356422424
14,0,wrist,-0.02250570058822632,0.5615795254707336,0.0,0.0004546046257019043,-0.0359533429145813,0.06727927923202515
14,8,index_tip,0.710429847240448,0.26271238923072815,0.0,-0.004555046558380127,-0.026316285133361816,0.06727927923202515
15,0,wrist,0.001480698585510254,0.5172032117843628,0.0,0.023986399173736572,-0.04437631368637085,0.17102396488189697
15,8,index_tip,0.6724605560302734,0.19802042841911316,0.0,-0.03796929121017456,-0.06469196081161499,0.17102396488189697
